INFO 2024-01-13 21:45:05,936 autoreload 26456 18904 Watching for file changes with StatReloader
DEBUG 2024-01-13 21:45:08,593 views 26456 25696 Index page requested
INFO 2024-01-13 21:45:08,594 basehttp 26456 25696 "GET / HTTP/1.1" 200 278
DEBUG 2024-01-13 21:45:15,394 views 26456 25696 About page requested
INFO 2024-01-13 21:45:15,395 basehttp 26456 25696 "GET /about/ HTTP/1.1" 200 254
INFO 2024-01-18 11:44:24,234 autoreload 32832 34008 Watching for file changes with StatReloader
WARNING 2024-01-18 11:44:29,129 log 32832 28712 Not Found: /
WARNING 2024-01-18 11:44:29,129 basehttp 32832 28712 "GET / HTTP/1.1" 404 2269
WARNING 2024-01-18 11:44:29,437 log 32832 28712 Not Found: /favicon.ico
WARNING 2024-01-18 11:44:29,438 basehttp 32832 28712 "GET /favicon.ico HTTP/1.1" 404 2320
WARNING 2024-01-18 11:44:34,629 basehttp 32832 28712 "GET /about HTTP/1.1" 404 2302
INFO 2024-01-18 11:44:36,593 basehttp 32832 28712 "GET /hw2 HTTP/1.1" 301 0
INFO 2024-01-18 11:44:36,598 basehttp 32832 29220 "GET /hw2/ HTTP/1.1" 200 13
INFO 2024-01-18 11:44:43,330 basehttp 32832 29220 "GET /hw2/items HTTP/1.1" 301 0
INFO 2024-01-22 22:22:12,147 basehttp 26716 5956 "GET / HTTP/1.1" 200 13
WARNING 2024-01-22 22:22:12,549 log 26716 5956 Not Found: /favicon.ico
WARNING 2024-01-22 22:22:12,550 basehttp 26716 5956 "GET /favicon.ico HTTP/1.1" 404 2900
WARNING 2024-01-22 22:22:17,059 basehttp 26716 5956 "GET /about HTTP/1.1" 404 2882
INFO 2024-01-22 22:22:24,223 basehttp 26716 5956 "GET /basket/2 HTTP/1.1" 301 0
INFO 2024-01-23 01:32:07,807 autoreload 25308 13860 Watching for file changes with StatReloader
INFO 2024-01-23 01:32:12,470 basehttp 25308 28232 "GET / HTTP/1.1" 200 13
INFO 2024-01-23 01:32:18,548 basehttp 25308 28232 "GET /basket/1 HTTP/1.1" 301 0
INFO 2024-01-23 01:32:18,557 basehttp 25308 22208 "GET /basket/1/ HTTP/1.1" 200 346
INFO 2024-01-23 01:45:21,634 autoreload 23696 16020 Watching for file changes with StatReloader
INFO 2024-01-23 01:45:24,805 basehttp 23696 32940 "GET / HTTP/1.1" 200 13
INFO 2024-01-23 01:45:29,434 basehttp 23696 32940 "GET /basket/1/ HTTP/1.1" 200 751
INFO 2024-01-23 01:45:31,599 basehttp 23696 32940 "GET /basket/1/ HTTP/1.1" 200 751
INFO 2024-01-23 01:45:32,123 basehttp 23696 32940 "GET /basket/2/ HTTP/1.1" 200 2216
INFO 2024-01-23 01:45:38,208 basehttp 23696 32940 "GET /basket/3/ HTTP/1.1" 200 889
INFO 2024-01-23 01:46:06,199 basehttp 23696 32940 "GET /basket/3/ HTTP/1.1" 200 573
INFO 2024-01-23 01:46:16,492 basehttp 23696 32940 "GET /basket/3/ HTTP/1.1" 200 573
INFO 2024-01-23 01:46:19,031 basehttp 23696 32940 "GET /basket/3/ HTTP/1.1" 200 573
INFO 2024-01-23 01:46:38,015 basehttp 23696 32940 "GET /basket/3/ HTTP/1.1" 200 613
INFO 2024-01-23 01:46:49,438 basehttp 23696 32940 "GET /basket/4/ HTTP/1.1" 200 1287
INFO 2024-01-23 01:46:53,105 basehttp 23696 32940 "GET /basket/5/ HTTP/1.1" 200 599
INFO 2024-01-23 01:46:55,671 basehttp 23696 32940 "GET /basket/6/ HTTP/1.1" 200 1024
INFO 2024-01-24 22:49:28,621 autoreload 19536 27728 Watching for file changes with StatReloader
INFO 2024-01-24 22:49:32,113 basehttp 19536 3668 "GET / HTTP/1.1" 200 13
WARNING 2024-01-24 22:49:32,478 log 19536 3668 Not Found: /favicon.ico
WARNING 2024-01-24 22:49:32,478 basehttp 19536 3668 "GET /favicon.ico HTTP/1.1" 404 2900
INFO 2024-01-24 22:49:35,980 basehttp 19536 3668 "GET /basket/1 HTTP/1.1" 301 0
INFO 2024-01-26 10:08:18,922 basehttp 16956 26148 "GET /add_image HTTP/1.1" 200 2363
INFO 2024-01-26 10:08:21,576 basehttp 16956 26148 "GET /admin HTTP/1.1" 301 0
INFO 2024-01-26 10:08:21,599 basehttp 16956 22604 "GET /admin/ HTTP/1.1" 302 0
INFO 2024-01-26 10:08:21,797 basehttp 16956 22604 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4356
INFO 2024-01-26 10:08:22,195 basehttp 16956 24468 "GET /static/admin/css/login.css HTTP/1.1" 200 958
INFO 2024-01-26 10:08:22,214 basehttp 16956 24468 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2024-01-26 10:08:22,294 basehttp 16956 22604 "GET /static/admin/css/base.css HTTP/1.1" 200 21544
INFO 2024-01-26 10:08:22,316 basehttp 16956 30616 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2682
INFO 2024-01-26 10:08:22,385 basehttp 16956 33192 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2024-01-26 10:08:22,449 basehttp 16956 15236 "GET /static/admin/css/responsive.css HTTP/1.1" 200 17905
INFO 2024-01-26 10:08:22,533 basehttp 16956 23272 "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2024-01-26 10:08:27,019 basehttp 16956 23272 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2024-01-26 10:08:27,054 basehttp 16956 23272 "GET /admin/ HTTP/1.1" 200 5941
INFO 2024-01-26 10:08:27,082 basehttp 16956 23272 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2024-01-26 10:08:27,166 basehttp 16956 23272 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2024-01-26 10:08:27,166 basehttp 16956 15236 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2024-01-26 10:08:47,664 basehttp 16956 15236 "GET /admin/auth/user/ HTTP/1.1" 200 11898
INFO 2024-01-26 10:08:47,718 basehttp 16956 15236 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6811
INFO 2024-01-26 10:08:47,723 basehttp 16956 30616 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2024-01-26 10:08:47,731 basehttp 16956 24468 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9042
INFO 2024-01-26 10:08:47,731 basehttp 16956 22604 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2024-01-26 10:08:47,746 basehttp 16956 23272 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-26 10:08:47,749 basehttp 16956 15236 "GET /static/admin/js/actions.js HTTP/1.1" 200 8067
INFO 2024-01-26 10:08:47,751 basehttp 16956 30616 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2024-01-26 10:08:47,763 basehttp 16956 24468 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2024-01-26 10:08:47,764 basehttp 16956 15236 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2024-01-26 10:08:47,764 basehttp 16956 23272 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2024-01-26 10:08:47,789 basehttp 16956 33192 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2024-01-26 10:08:47,845 basehttp 16956 33192 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2024-01-26 10:08:47,870 basehttp 16956 22604 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2024-01-26 10:08:47,904 basehttp 16956 22604 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2024-01-26 10:08:47,905 basehttp 16956 23272 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2024-01-26 10:08:47,905 basehttp 16956 33192 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2024-01-26 10:08:52,427 basehttp 16956 33192 "GET /admin/auth/group/ HTTP/1.1" 200 7780
INFO 2024-01-26 10:08:52,461 basehttp 16956 33192 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-26 10:08:58,721 basehttp 16956 33192 "GET /admin/auth/group/ HTTP/1.1" 200 7780
INFO 2024-01-26 10:08:59,096 basehttp 16956 33192 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-26 10:09:00,072 basehttp 16956 33192 "GET /admin/ HTTP/1.1" 200 5941
INFO 2024-01-27 09:33:23,070 autoreload 21380 18460 Watching for file changes with StatReloader
INFO 2024-01-27 09:34:16,886 autoreload 34748 32896 Watching for file changes with StatReloader
INFO 2024-01-27 09:34:21,627 basehttp 34748 23680 "GET /admin/ HTTP/1.1" 200 7470
INFO 2024-01-27 09:34:21,884 basehttp 34748 13220 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2682
INFO 2024-01-27 09:34:21,905 basehttp 34748 13220 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2024-01-27 09:34:21,944 basehttp 34748 23680 "GET /static/admin/css/base.css HTTP/1.1" 200 21544
INFO 2024-01-27 09:34:21,996 basehttp 34748 10604 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2024-01-27 09:34:22,068 basehttp 34748 30764 "GET /static/admin/css/responsive.css HTTP/1.1" 200 17905
INFO 2024-01-27 09:34:22,086 basehttp 34748 20400 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2024-01-27 09:34:22,101 basehttp 34748 30764 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2024-01-27 09:34:22,101 basehttp 34748 20400 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2024-01-27 09:34:22,205 basehttp 34748 32208 "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2024-01-27 09:34:38,377 autoreload 30488 2184 Watching for file changes with StatReloader
INFO 2024-01-27 09:34:41,995 basehttp 30488 10844 "GET /admin/hw5/client/ HTTP/1.1" 200 14625
INFO 2024-01-27 09:34:42,066 basehttp 30488 23652 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:34:42,288 basehttp 30488 10844 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6811
INFO 2024-01-27 09:34:42,308 basehttp 30488 10844 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2024-01-27 09:34:42,323 basehttp 30488 10844 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2024-01-27 09:34:42,362 basehttp 30488 19844 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9042
INFO 2024-01-27 09:34:42,398 basehttp 30488 33576 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2024-01-27 09:34:42,427 basehttp 30488 10844 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2024-01-27 09:34:42,468 basehttp 30488 3528 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2024-01-27 09:34:42,521 basehttp 30488 16152 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2024-01-27 09:34:42,530 basehttp 30488 23652 "GET /static/admin/js/actions.js HTTP/1.1" 200 8067
INFO 2024-01-27 09:34:42,545 basehttp 30488 16152 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2024-01-27 09:34:42,574 basehttp 30488 16152 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2024-01-27 09:34:47,513 basehttp 30488 16152 "GET /admin/hw5/client/10/change/ HTTP/1.1" 200 11823
INFO 2024-01-27 09:34:47,544 basehttp 30488 3528 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:34:47,549 basehttp 30488 16152 "GET /static/admin/css/forms.css HTTP/1.1" 200 9090
INFO 2024-01-27 09:34:47,552 basehttp 30488 23652 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2024-01-27 09:36:23,593 basehttp 8080 28268 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:36:44,079 autoreload 8080 19564 C:\Users\vfyod\Desktop\gbr\django\homework\hw5\admin.py changed, reloading.
INFO 2024-01-27 09:36:44,766 autoreload 16908 23936 Watching for file changes with StatReloader
INFO 2024-01-27 09:36:46,494 autoreload 16908 23936 C:\Users\vfyod\Desktop\gbr\django\homework\hw5\admin.py changed, reloading.
INFO 2024-01-27 09:36:47,141 autoreload 21608 21148 Watching for file changes with StatReloader
INFO 2024-01-27 09:36:50,825 basehttp 21608 7280 "GET /admin/hw5/client/ HTTP/1.1" 200 14625
INFO 2024-01-27 09:36:50,851 basehttp 21608 7280 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:36:52,782 basehttp 21608 7280 "GET /admin/hw5/order/ HTTP/1.1" 200 55938
INFO 2024-01-27 09:36:52,805 basehttp 21608 7280 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:36:53,407 basehttp 21608 7280 "GET /admin/hw5/client/ HTTP/1.1" 200 14625
INFO 2024-01-27 09:36:53,434 basehttp 21608 7280 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:36:54,115 basehttp 21608 7280 "GET /admin/hw5/product/ HTTP/1.1" 200 17374
INFO 2024-01-27 09:36:54,140 basehttp 21608 7280 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:36:55,503 basehttp 21608 7280 "GET /admin/hw5/product/20/change/ HTTP/1.1" 200 12235
INFO 2024-01-27 09:37:59,174 basehttp 30728 26452 "GET /admin/hw5/product/ HTTP/1.1" 200 17374
INFO 2024-01-27 09:37:59,200 basehttp 30728 26452 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:38:00,469 basehttp 30728 26452 "GET /admin/hw5/product/ HTTP/1.1" 200 17374
INFO 2024-01-27 09:38:00,502 basehttp 30728 28100 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:38:00,744 basehttp 30728 25748 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2682
INFO 2024-01-27 09:38:00,746 basehttp 30728 25748 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2024-01-27 09:38:00,749 basehttp 30728 25748 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2024-01-27 09:38:00,751 basehttp 30728 25748 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9042
INFO 2024-01-27 09:38:00,754 basehttp 30728 25748 "GET /static/admin/js/actions.js HTTP/1.1" 200 8067
INFO 2024-01-27 09:38:00,757 basehttp 30728 25748 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2024-01-27 09:38:00,760 basehttp 30728 25748 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2024-01-27 09:38:00,765 basehttp 30728 25748 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2024-01-27 09:38:00,782 basehttp 30728 2624 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6811
INFO 2024-01-27 09:38:00,836 basehttp 30728 26452 "GET /static/admin/css/base.css HTTP/1.1" 200 21544
INFO 2024-01-27 09:38:00,867 basehttp 30728 14156 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2024-01-27 09:38:00,909 basehttp 30728 27580 "GET /static/admin/css/responsive.css HTTP/1.1" 200 17905
INFO 2024-01-27 09:38:00,913 basehttp 30728 27580 "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2024-01-27 09:38:00,917 basehttp 30728 27580 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2024-01-27 09:38:00,921 basehttp 30728 27580 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2024-01-27 09:38:00,945 basehttp 30728 28100 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2024-01-27 09:38:00,962 basehttp 30728 27580 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2024-01-27 09:38:00,962 basehttp 30728 28100 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
WARNING 2024-01-27 09:38:01,100 log 30728 28100 Not Found: /favicon.ico
WARNING 2024-01-27 09:38:01,100 basehttp 30728 28100 "GET /favicon.ico HTTP/1.1" 404 3248
INFO 2024-01-27 09:38:02,667 basehttp 30728 28100 "POST /admin/logout/ HTTP/1.1" 200 3814
INFO 2024-01-27 09:38:04,388 basehttp 30728 28100 "GET /admin/ HTTP/1.1" 302 0
INFO 2024-01-27 09:38:04,425 basehttp 30728 28100 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4356
INFO 2024-01-27 09:38:04,456 basehttp 30728 28100 "GET /static/admin/css/login.css HTTP/1.1" 200 958
INFO 2024-01-27 09:38:06,559 basehttp 30728 28100 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2024-01-27 09:38:06,577 basehttp 30728 28100 "GET /admin/ HTTP/1.1" 200 7470
INFO 2024-01-27 09:38:08,448 basehttp 30728 28100 "GET /admin/hw5/product/ HTTP/1.1" 200 17374
INFO 2024-01-27 09:38:08,474 basehttp 30728 28100 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:38:15,413 basehttp 30728 28100 "GET /admin/hw5/product/20/change/ HTTP/1.1" 200 12235
INFO 2024-01-27 09:38:15,437 basehttp 30728 28100 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:38:17,373 basehttp 30728 28100 "GET /admin/hw5/product/ HTTP/1.1" 200 17374
INFO 2024-01-27 09:38:21,615 basehttp 30728 28100 "GET /admin/hw5/product/ HTTP/1.1" 200 17374
INFO 2024-01-27 09:38:21,635 basehttp 30728 28100 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:38:34,794 basehttp 30728 28100 "GET /admin/hw5/product/20/change/ HTTP/1.1" 200 12235
INFO 2024-01-27 09:38:34,822 basehttp 30728 28100 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-01-27 09:38:39,007 basehttp 30728 28100 "GET /admin/hw5/product/ HTTP/1.1" 200 17374
INFO 2024-01-27 09:38:52,905 autoreload 30728 34240 C:\Users\vfyod\Desktop\gbr\django\homework\hw5\admin.py changed, reloading.
INFO 2024-01-27 09:38:53,608 autoreload 15660 5728 Watching for file changes with StatReloader
